ProteinName	FullName	PDBs	SsLens	SeqLen	SsCount	SsAvgLen	SsLenSum	DomainCount
FGF1_HUMAN	Fibroblast growth factor 1	1axm/1dzc/1dzd/1e0o/1evt/1hkn/1jqz/1jt3/1jt4/1jt5/1jt7/1jtc/1jy0/1k5u/1k5v/1m16/1nzk/1p63/1pzz/1q03/1q04/1rg8/1rml/1ry7/2afg/2axm/2erm/2hw9/2hwa/2hwm/2hz9/2k43/2k4a/2k8r/2ki4/2ki6/2ntd/2q9x/2rq9/3b9u/3ba4/3ba5/3ba7/3bad/3bag/3bah/3bao/3baq/3bau/3bav/3bb2/3cqa/3crg/3crh/3cri/3cu1/3fgm/3fj8/3fj9/3fja/3fjb/3fjc/3fjd/3fje/3fjf/3fjh/3fji/3fjj/3fjk/3hom/3jut/3k1x/3oj2/3ojm/3ojv/3ud7/3ud8/3ud9/3uda/4q91/4q9g/4q9p/4qal/4qbc/4qbv/4qc4/4qo3/4xki/4yol	3,5,5,4,3,7,6,4,3,6,3,6,7,3,4,3,3,3,5	155	19	4,36842105263158	83	0
FIB12_BPT4	Short tail fiber protein gp12	1h6w/1ocy/1pdi/5iv5	4,3,5,6,6,8,6,6,5,4,3,3,3,3,3,3,3,5	527	18	4,38888888888889	79	0
FIEF_ECOLI	Ferrous-iron efflux pump FieF	2qfi/3h90	10,6,5,19,26,4,23,14,3,26,13,3,11,9,18,7	300	16	12,3125	197	0
FIMC_ECOLI	Chaperone protein FimC	1bf8/1kiu/1klf/3rfz/6swh	4,6,9,10,3,24,3,11,5,15,3,3,3,4,8,3,8,3,3,6,3,6,4	241	23	6,39130434782609	147	0
FIMF_ECOLI	Protein FimF	2jmr/3bfw/4xob/5iqm/5iqn/5iqo	8,3,5,4,4,3,10,7,3,4,8,3,3,3,3,15,10	176	17	5,64705882352941	96	0
FIMG_ECOLI	Protein FimG	3bfw/4xo9/4xoa/4xod/5iqm/5iqn/5iqo	9,3,10,3,8,7,4,5,3,5,11,3,14	167	13	6,53846153846154	85	0
FLAV_AQUAE	Flavodoxin	2ark	7,3,14,7,6,8,9,3,11,14,6,12,21,7,3	185	15	8,73333333333333	131	1
FLGE_SALTY	Flagellar hook protein FlgE	1wlg/2bgy/2bgz/6jzt/6k9q/6kfk/7cbm/7cgo/7e80/7e82	22,6,4,7,3,5,3,5,4,7,6,9,3,9,12,8,6,5,5,5,5,7,6,6,7,3,3,3,3,3,3,3,4,33	403	34	6,55882352941176	223	0
FLIT_SALTY	Flagellar protein FliT	3a7m/5gna/5ks6	26,20,36,14,5	122	5	20,2	101	0
FMPA_PSEAI	Fimbrial protein	1dzo/1nil/1nim/1oqw/1paj/1pak/1x6p/1x6q/1x6r/1x6y/1x6z/2py0/5vxy	12,10,7,3,9,3,6,6,5,3	150	10	6,4	64	0
FOLC_ECOLI	Dihydrofolate synthase/folylpolyglutamate synthase	1w78	8,5,10,8,14,4,4,3,14,16,6,4,4,5,4,8,3,5,10,5,5,5,6,14,10,6,5,13,5,9,5,4,8,11,7,14	422	36	7,41666666666667	267	0
FOLD_MYCTU	Bifunctional protein FolD	2c2x/2c2y	21,8,17,7,13,4,7,3,9,12,5,8,5,5,5,3,4,4,6,5,4,5,18	281	23	7,73913043478261	178	0
FRAT1_HUMAN	Proto-oncogene FRAT1	1gng/5oy4	9,8	279	2	8,5	17	0
FRA_BACSU	Intracellular iron chaperone frataxin	2oc6	4,5,17,6,6,8,7,6,7,4,14,3	123	12	7,25	87	0
FRSA_VIBVU	Esterase FrsA	3mve/3our	3,14,4,3,13,3,3,16,19,20,10,12,3,7,4,6,3,5,3,9,3,11,12,6,4,4,10,3,7,4,3,6,3,9,5,20	415	36	7,5	270	0
FSQB_ASPFU	Amino acid oxidase fsqB	6gg2	6,12,3,11,3,13,3,8,13,4,7,3,9,3,15,4,6,11,3,5,3,5,11,9,4,4,7,10,7,3,19,8,9,3,4,3,6,3,14,7,3	497	41	6,92682926829268	284	0
FUCD_XANCP	L-fuconate dehydratase	2hxt/2hxu	11,3,11,8,9,4,6,9,5,3,21,6,7,11,3,11,9,13,6,15,8,9,3,5,11,3,10,3,14,15,3,3,3,6,3,7,7	441	37	7,67567567567568	284	0
G3P_PYRHO	Glyceraldehyde-3-phosphate dehydrogenase	2czc	6,11,10,8,5,3,7,5,5,12,4,3,5,4,4,5,13,3,13,3,5,9,11,9,4,3,10,3,5,3,3,8,11,12	334	34	6,61764705882353	225	0
GBG1_BOVIN	Guanine nucleotide-binding protein G(T) subunit gamma-T1	1b9x/1b9y/1got/1mf6/1tbg/5kdo/6b20	3,3,15,13,3,4,3,9	74	8	6,625	53	0
GBG2_BOVIN	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2	1gg2/1gp2/1xhm/6cmo	15,14,3,3	71	4	8,75	35	0
GCTA_ACIFV	Glutaconate CoA-transferase subunit A	1poi	8,4,9,4,3,8,9,3,9,5,13,6,4,5,5,10,10,7,11,5,3,3,4,3,10,11,8,5,3	320	29	6,48275862068965	188	0
GCTB_ACIFV	Glutaconate CoA-transferase subunit B	1poi	10,3,11,4,4,4,5,14,5,3,4,7,7,4,4,6,5,6,6,9	266	20	6,05	121	0
GDNF_DANRE	Glial cell line-derived neurotrophic factor	7ab8/7aml	8,4,9,3,12,6,4,4,7	235	9	6,33333333333333	57	0
GFH1_THET8	Transcription inhibitor protein Gfh1	2eul/3aoh/3aoi/4wqt	3,30,26,3,6,8,3,3,6,4,8	156	11	9,09090909090909	100	0
GLGB_RHOMR	1,4-alpha-glucan branching enzyme GlgB	6joy	8,3,5,9,7,4,3,7,8,5,10,4,6,3,5,3,5,15,6,3,3,13,6,10,3,3,17,4,5,5,17,4,3,4,12,7,5,4,5,4,4,17,8,3,5,19,3,3,5,7,7,3,10,8,3,3,9,6	621	58	6,48275862068965	376	0
GLMS_ECOLI	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]	1jxa/1moq/1mor/1mos/1xff/1xfg/2j6h/3ooj/4amv	6,11,3,8,8,10,8,3,3,9,10,13,8,3,9,8,4,6,3,5,4,4,3,3,7,9,3,4,3,7,6,17,5,5,10,10,9,5,6,3,20,21,3,9,7,3,15,6,6,4,5,13,4,6,3,6,3,20,3	609	59	7,08474576271186	418	3
GLYA_STRT2	Serine hydroxymethyltransferase	6ti4	4,16,3,7,4,6,18,4,12,5,3,3,5,6,11,5,10,5,5,8,3,6,11,15,23,3,8,3,10,3,6,5,16,17	416	34	7,91176470588235	269	0
GNGF_ALKHC	Gluconeogenesis factor	2hzb	7,10,9,10,10,8,3,13,11,7,6,4,4,8,9,5,5,7,6,12,3,6,8,6,5,3,3,9	322	28	7,03571428571429	197	0
GNTK_ECOLI	Thermoresistant gluconokinase	1knq/1ko5/1ko8/1kof	7,12,4,4,8,21,6,8,7,9,10,5,13	175	13	8,76923076923077	114	0
GOX_PENAG	Glucose oxidase	1gpe	3,3,7,11,7,4,3,4,9,10,3,6,3,8,11,3,4,5,6,10,12,13,7,6,3,3,9,3,7,5,3,10,10,17,8,10,8,3,4,18,4,7,3,10,3,5,21	587	47	7,06382978723404	332	0
GPDA_COXBU	Glycerol-3-phosphate dehydrogenase [NAD(P)+]	3k96	4,11,4,10,3,5,5,4,11,3,4,9,7,5,8,11,9,23,21,4,9,11,8,14,11,9	332	26	8,57692307692308	223	0
H32_HUMAN	Histone H3.2	2iij/2x4w/2x4x/2x4y/3av1/3mo8/3qo2/3r93/4mzf/4mzg/4ouc/5b0y/5b0z/5b40/5bo0/5vac/6ace/6fml/6t79/6t7a/6t7b/6t7c/6t7d/6x59/6x5a/6xjd/6y5d/6y5e/7jo9/7joa	3,4,3,12,13,3,28,3,3	136	9	8	72	0
HA33D_CBDP	Main hemagglutinin component type D	2e4m	6,5,3,5,3,6,6,3,4,7,3,6,7,4,4,3,5,6,7,4,7,3,6,6,4,5,3,6,9,5,3,6,3,5	286	34	4,94117647058824	168	2
HBB1_ELEMC	Hemoglobin subunit beta-1	4esa/6rp5	12,15,6,3,6,19,3,4,8,18,3,18	146	12	9,58333333333333	115	0
HCHA_ECOLI	Protein/nucleic acid deglycase 1	1izy/1izz/1n57/1ons	4,3,7,5,3,3,13,8,3,13,6,7,4,3,12,5,8,3,5,4,3,7,4,6,3,16	283	26	6,07692307692308	158	0
HCRA_THAAR	4-hydroxybenzoyl-CoA reductase subunit alpha	1rm6/1sb3	5,3,7,11,5,6,3,4,9,10,6,5,11,6,10,7,6,12,3,4,13,6,7,10,11,10,4,8,3,18,7,6,12,4,13,8,5,3,13,3,7,27,3,4,4,9,8,3,4,12,11,20,3,7,3,13,3,13	769	58	7,77586206896552	451	0
HCRB_THAAR	4-hydroxybenzoyl-CoA reductase subunit beta	1rm6/1sb3	3,7,6,6,5,3,4,6,6,9,6,5,6,4,3,7,6,6,4,7,7,5,11,15,3,14,3,21	324	28	6,71428571428571	188	1
HEBP1_MOUSE	Heme-binding protein 1	2gov/2hva/4a1m	3,5,3,5,10,17,3,7,9,5,3,4,9,14,12,4,8	190	17	7,11764705882353	121	0
HFLD_ECOLI	High frequency lysogenization protein HflD	1qz4/1sdi	24,12,4,4,12,3,21,10,4,14,3,4,23,21	213	14	11,3571428571429	159	0
HIG1A_HUMAN	HIG1 domain family member 1A, mitochondrial	2lom	5,19,5,17	93	4	11,5	46	1
HIS4_STRCO	Phosphoribosyl isomerase A	2vep/5dn1	9,3,3,10,7,5,10,9,9,5,5,11,3,8,4,3,5,10,5,3,9,5,8,6,4,8	240	26	6,42307692307692	167	0
HMUO_CORDI	Heme oxygenase	1iw0/1iw1/1v8x/1wnv/1wnw/1wnx/1wzd/1wzf/1wzg	17,7,28,3,12,3,4,16,30,3,4,14,26	215	13	12,8461538461538	167	0
HPCD_ECOLX	5-carboxymethyl-2-hydroxymuconate Delta-isomerase	1otg	7,3,4,13,3,3,12,10,18,4,11,8,5	126	13	7,76923076923077	101	0
HPPK_ECOLI	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase	1dy3/1eq0/1eqm/1ex8/1f9h/1g4c/1hka/1hq2/1im6/1kbr/1q0n/1rao/1rb0/1tmj/1tmm/2f63/2f65/3hcx/3hd1/3hd2/3hsd/3hsg/3hsj/3hsz/3ht0/3ili/3ilj/3ill/3ilo/3ip0/3kue/3kug/3kuh/3ud5/4f7v/4m5g/4m5h/4m5i/4m5k/4m5l/4m5m/4m5n/5etk/5etm/5etn/5eto/5etp/6an6/7kdr	8,3,13,6,3,3,3,10,14,3,4,3,7,5,3,3,10,3,8	159	19	5,89473684210526	112	0
HSP7C_BOVIN	Heat shock cognate 71 kDa protein	1atr/1ats/1ba0/1ba1/1bup/1hpm/1hx1/1kax/1kay/1kaz/1nga/1ngb/1ngc/1ngd/1nge/1ngf/1ngg/1ngh/1ngi/1ngj/1qqm/1qqn/1qqo/1yuw/2bup/2qw9/2qwl/2qwm/2qwn/2qwo/2qwp/2qwq/2qwr/3c7n/3hsc	4,10,4,4,3,3,4,3,3,3,7,7,8,5,20,6,13,7,8,5,8,9,10,20,3,17,12,8,14,10,3,6,4,10,3,13,3,5,5,6,14,9,3,9,7,7,6,13,9,4,3	650	51	7,45098039215686	380	0
HUGAA_VESVU	Hyaluronidase A	2atm	5,7,4,3,8,4,3,4,3,15,6,3,4,13,30,6,3,8,4,4,21,3,10,5,13,5,4,13,10	331	29	7,62068965517241	221	0
ICW3_PSOTE	Chymotrypsin inhibitor 3	1eyl/1fmz/1fn0/1wbc/1xg6/2esu/2et2/2qyi/2wbc/3i29/3i2a/3i2x/3qyd/3veq/4h9w/4tlp/4wbc	3,8,3,4,3,4,4,7,3,7,5,3,3,3,5,3,8,14,8,6	207	20	5,2	104	0
ICYA_MANSE	Insecticyanin-A	1z24	6,4,8,3,9,9,11,4,9,5,5,12,15,11,3,4,10	189	17	7,52941176470588	128	0
IDH_MYCTU	Isocitrate dehydrogenase [NADP]	4hcx	5,14,5,6,13,5,7,9,6,5,4,7,9,8,9,18,5,18,5,5,10,5,14,3,6,7,9,18,18,7,13	409	31	8,80645161290323	273	0
IDI2_STRPS	Isopentenyl-diphosphate delta-isomerase	4n02	13,4,3,3,3,9,17,6,5,7,11,4,6,11,4,10,3,9,3,7,3,8,9,6,9,21,5,3,8	336	29	7,24137931034483	210	0
IF1_STAA8	Translation initiation factor IF-1	2n8n	10,9,6,5,6,9	72	6	7,5	45	1
IF6_METJA	Translation initiation factor 6	1g61	4,4,6,11,4,4,7,13,5,4,3,6,6,8,5,4,6,11,5,3,3,4,11	228	23	5,95652173913043	137	0
IFTNT_MYCTU	Immunity factor for TNT	4qlp	9,3,3,3,4,3,9,8,8,19,3,7,7,5,12,9,3	176	17	6,76470588235294	115	0
IKBL_ASFM2	IkB-like protein	4f0z	5	239	1	5	5	0
IOVO_LOPNY	Ovomucoid	1iy5/1iy6/2ovo/4ovo	3,4,10,5	56	4	5,5	22	1
IOVO_MELGA	Ovomucoid	1hja/1omt/1omu/1tur/1tus/1yu6/1z7k/2gkv	3,3,3,3,4,11,5,3,3,4,3,4,10,5	185	14	4,57142857142857	64	3
IPK_METJA	Isopentenyl phosphate kinase	3k4o/3k4y/3k52/3k56	6,4,20,6,8,3,3,6,24,4,3,5,8,5,8,4,12,18,3,9,3,11,6,6,5	260	25	7,6	190	0
IPYR_CHLTR	Inorganic pyrophosphatase	6we5	9,6,6,3,6,11,5,20,6,3,13,5,8,18	209	14	8,5	119	0
ISK2_HUMAN	Serine protease inhibitor Kazal-type 2	2jxd/6kbr	6,3,3,4,11,3,6	84	7	5,14285714285714	36	1
ISPD_BACSU	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	5ddt/5hs2	7,3,3,11,8,3,10,8,10,7,14,8,5,5,11,14,7,4,14	232	19	8	152	0
K3_VACCW	Protein K3	1luz	9,6,5,3,11,10,9	88	7	7,57142857142857	53	1
KAB12_OLDAF	Kalata-B12	2kvx	6,4	28	2	5	10	0
KAE1_PYRAB	tRNA N6-adenosine threonylcarbamoyltransferase	2ivn/2ivo/2ivp	5,10,8,23,9,17,5,7,5,5,7,11,12,10,13,27,7,4,14,3,4,13,4,3	324	24	9,41666666666667	226	0
KAPCA_CRIGR	cAMP-dependent protein kinase catalytic subunit alpha	4wih/5lcp/5lcq/5lcr/5lct/5lcu/5m0b/5m0c/5m0l/5m6v/5m6y/5m71/5m75/5n1f/5n1g/5n1h/5n3a/5n3g/5n3h/5n3i/5n3j/5n3k/5n3l/5n3m/5n3n/5n3o/5n3p/5n3q/5n3r/5n3s/5n3t/5n7p/5n7u/5nw8/5o0e/5ok3/5ol3/5ot3/5otg/5oua/5ouc/6eh0/6eh3/6em2/6em6/6em7/6ema/6emb/6emd/6ert/6esa/6i2a/6i2d/6i2h/6snn/6snx/6sox/6spm/6sps/6spu/6spy/6sq1/6y05/6y2o/6y2u/6y8c/6yna/6ynr/6ynt/6yot/6you/6yps/6z08/6z44/6zn0	19,3,9,10,8,6,13,6,9,8,20,3,3,3,3,3,4,3,16,9,10,3,4,3,5,3	351	26	7,15384615384615	186	2
KBP_ECOLI	Potassium binding protein Kbp	5fim	10,15,3,6,10,12,12,6,8,3,7,3,6	149	13	7,76923076923077	101	2
KCE_CLOAI	3-keto-5-aminohexanoate cleavage enzyme	2y7e/2y7f/2y7g	4,14,6,14,5,5,5,6,3,3,13,6,12,6,14,6,3,9,5,3,15,7	276	22	7,45454545454545	164	0
KCNE2_HUMAN	Potassium voltage-gated channel subfamily E member 2	2m0q	36,29,27	123	3	30,6666666666667	92	0
KCNE3_HUMAN	Potassium voltage-gated channel subfamily E member 3	2ndj	22,24,8	103	3	18	54	0
KCY_THET8	Cytidylate kinase	3akc	6,12,3,15,10,3,4,3,3,11,13,7,5,7,10,3,13,3,4,13	208	20	7,4	148	0
KGUA_YEAST	Guanylate kinase	1ex6/1ex7/1gky/4f4j	4,11,3,3,4,9,7,6,10,6,8,3,6,11,18,6,12	187	17	7,47058823529412	127	1
LCMT1_YEAST	Leucine carboxyl methyltransferase 1	1rjd/1rje/1rjf/2ob1/2ob2	4,15,21,12,24,8,7,7,13,7,4,7,3,9,3,7,3,14,10,13,5,3,8,7,8,8,8	328	27	8,81481481481481	238	0
LEG1_CONMY	Congerin-1	1c1f/1c1l	8,9,12,12,3,3,8,8,5,14	135	10	8,2	82	1
LIGI_SPHSK	2-pyrone-4,6-dicarboxylate hydrolase	4d8l/4di8/4di9	3,5,11,6,3,9,6,9,7,8,5,3,10,3,4,3,12,4,4,13,3,6,4,8,7,3	293	26	6,11538461538461	159	0
LIGJ_SPHSK	2-keto-4-carboxy-3-hexenedioate hydratase	6dwv/6dxq/6dxs	7,15,10,8,6,4,21,6,12,4,3,3,10,3,14,3,4,10,4,4,10,3,3,7,8,6,8	341	27	7,25925925925926	196	0
LIGM_SPHSK	Vanillate/3-O-methylgallate O-demethylase	5x1j/5x1k/5x1l/5x1m	7,3,6,10,6,11,8,5,7,6,13,5,9,9,7,8,7,3,12,3,4,3,5,3,6,4,4,4,4,3,3,5,3,7,9,3,3,4,4,11,8,7,3,8	471	44	5,97727272727273	263	0
LIGU_NOVK1	(4E)-oxalomesaconate Delta-isomerase	6p3h/6p3j/6p3k	9,7,3,12,3,8,8,4,13,10,7,3,3,7,4,3,3,16,4,5,14,7,16,10,5,10,9,3,8,10	357	30	7,46666666666667	224	0
LIP2_DIURU	Lipase 2	1gz7	3,3,10,3,3,10,3,6,7,9,5,5,6,16,4,11,11,4,3,7,13,6,8,4,6,6,4,3,11,10,3,3,12,10,6,3,7,4,9,4,3,4,4,8,4	548	45	6,31111111111111	284	0
LPXD_PSEAE	UDP-3-O-acylglucosamine N-acyltransferase	3pmo/6uec/6ued	7,8,4,6,3,4,9,5,4,3,9,3,3,3,3,4,4,4,3,3,3,3,5,3,12,14	353	26	5,07692307692308	132	0
LSRR_ECOLI	Transcriptional regulator LsrR	4l4z/4l5i/4l5j	13,6,14,7,11,6,16,4,16,7,3,4,3,3,9,11,5,6,4,9,3,3,4,4,7,3,9,6,8	317	29	7,03448275862069	204	0
LUXS_HELPJ	S-ribosylhomocysteine lyase	1j6x	4,11,8,18,6,10,15,13,3	152	9	9,77777777777778	88	0
LYRM4_HUMAN	LYR motif-containing protein 4	5wlw/6nzu/6odd/6wi2/6wih	16,17,27,3	91	4	15,75	63	0
LYSC_LYSEN	Lysyl endopeptidase	4nsv/4nsy	3,3,4,6,9,5,3,5,3,4,7,8,3,6,5,3,5,4,3,9,3,9,3,7,6,3,4,3	269	28	4,85714285714286	136	0
LYSX_THET8	Alpha-aminoadipate--LysW ligase LysX	3vpd	7,12,5,3,3,4,13,3,8,11,6,11,6,3,14,4,6,10,9,4,3,4,13,10,10,5,11	280	27	7,33333333333333	198	1
LZ8_GANLU	Immunomodulatory protein Ling Zhi-8	3f3h	12,6,4,9,6,6,4,4,6,7	111	10	6,4	64	0
MANF_MOUSE	Mesencephalic astrocyte-derived neurotrophic factor	2rqy/6h9u/6ha7	16,13,8,8,11,4,3,10,11,4,6	179	11	8,54545454545454	94	0
MAST_VESXA	Mastoparan-X	1a13/2czp	3,5	14	2	4	8	0
MASY_ECOLI	Malate synthase A	3cuz/3cv1/3cv2	4,6,33,4,3,7,8,11,15,3,3,5,7,4,19,4,17,6,4,7,5,10,3,3,16,7,3,17,7,3,12,5,19,4,3,16,19,6,13,5	533	40	8,65	346	0
MATA2_BPQBE	Maturation protein A2	5mnt/5vm7	5,3,5,3,10,7,3,20,14,49,9,8,23,17,20,9,4,20,3,24,13,5,4,15	420	24	12,2083333333333	293	0
MATP_YERPE	Macrodomain Ter protein	3vea/3veb	17,10,11,20,3,7,14,34	151	8	14,5	116	0
MATRX_BDV1	Matrix protein	3f1j/4hi6/4hit	3,8,5,10,4,7,3,7,10,5,6,9,9,6	142	14	6,57142857142857	92	0
MBCA_MYCTU	Mycobacterial cidal antitoxin MbcA	6fkg	13,8,8,14,8,3,6,12	113	8	9	72	0
MBCT_MYCTU	NAD(+) phosphorylase MbcT	6fkg	10,12,6,7,14,4,15,6,5,12,6,8,4,9,8	186	15	8,4	126	0
MCES_VACCW	mRNA-capping enzyme regulatory subunit	6rie	8,4,3,4,7,8,3,8,4,3,6,3,4,3,4,5,8,13,8,3,3,8,15,3,6,30,4,7	287	28	6,60714285714286	185	0
MCIZ_BACSU	Cell division inhibitor MciZ	2mrw	4,7,14,4	40	4	7,25	29	0
MCJA_ECOLX	Microcin J25	1pp5/1q71/1s7p/2mmt/2mmw/6n60	6,4,3	58	3	4,33333333333333	13	0
MCJD_ECOLX	Microcin-J25 export ATP-binding/permease protein McjD	4pl0/5eg1/5ofp/5ofr	4,6,35,52,4,24,16,48,6,53,40,24,5,8,6,3,7,4,3,6,10,3,3,14,7,14,3,5,3,8,4,4,7	580	33	13,3030303030303	439	2
MCP_PBCV1	Major capsid protein	1m4x/3kk5/5tip/5tiq	6,3,4,7,5,14,5,8,7,11,11,7,4,3,3,7,3,11,9,9,3,5,11,3,3,3,8,4,12,8,3,3,7,4,4,3,5,15,5	437	39	6,30769230769231	246	0
MD2BP_HUMAN	MAD2L1-binding protein	2qyf/6f0x	5,17,4,4,4,19,8,3,7,14,9,6,8,5	274	14	8,07142857142857	113	0
MD2L1_HUMAN	Mitotic spindle assembly checkpoint protein MAD2A	1duj/1go4/1klq/1s2h/2qyf/2v64/3gmh/6f0x	4,3,22,3,6,6,19,3,10,11,4,3,19,9,3,3,3,6,12	205	19	7,84210526315789	149	1
MD2L2_MOUSE	Mitotic spindle assembly checkpoint protein MAD2B	4fjo/5o8k/6ekj/6ekm	3,3,24,3,6,6,12,6,9,10,3,13,4,8,5,5,3,9,8	211	19	7,36842105263158	140	1
METJ_ECOLI	Met repressor	1cma/1cmb/1cmc/1mj2/1mjk/1mjl/1mjm/1mjo/1mjp/1mjq	5,4,9,17,14,4,3,9	105	8	8,125	65	0
METL5_HUMAN	rRNA N6-adenosine-methyltransferase METTL5	6h2v	8,13,6,8,8,14,6,3,3,6,12,11,11,10,3,10	209	16	8,25	132	0
MEXA_PSEAE	Multidrug resistance protein MexA	1t5e/1vf7/2v4d/6iok/6iol/6ta5/6ta6	6,7,3,4,5,5,6,29,26,3,6,5,4,4,12,3,3,3,4,4,5,8,4,3,7,4,3,3,3,7,8,3,7,5,4	383	35	6,17142857142857	216	0
MEXR_PSEAE	Multidrug resistance operon repressor	1lnw/3mex	22,12,8,11,3,11,22,16	147	8	13,125	105	1
MFNB_METJA	(5-formylfuran-3-yl)methyl phosphate synthase	4rc1	4,10,5,3,10,10,13,7,18,8,3,3,8,6,4,13,4,3,6,6,3,3,10	235	23	6,95652173913043	160	0
MHQN_BACSU	Putative NAD(P)H nitroreductase MhqN	3bem	10,11,3,6,9,4,10,4,10,18,25,5,8,10,3,3,4	206	17	8,41176470588235	143	0
MHQO_BACSU	Putative ring-cleaving dioxygenase MhqO	3oaj	10,8,7,8,7,11,10,5,7,6,8,10,6,5,5,7,11,13,9,7,3,3,6,7	312	24	7,45833333333333	179	2
MHUD_MYCTU	Heme oxygenase (mycobilin-producing)	3hx9/4nl5/6ds7/6ds8/6ple	7,10,12,9,9,4,14	105	7	9,28571428571429	65	1
MMCR_STRLA	Mitomycin biosynthesis 6-O-methyltransferase	3gwz/3gxo	30,4,8,13,4,3,4,10,8,7,5,7,25,6,9,6,13,5,7,3,12,8,14,9,8,12	349	26	9,23076923076923	240	0
MMS2_YEAST	Ubiquitin-conjugating enzyme variant MMS2	1jat/2gmi/5ojw	13,7,7,3,7,6,3,4,12,4	137	10	6,6	66	1
MOAC_GEOKA	Cyclic pyranopterin monophosphate synthase	2eey	3,3,3,13,8,19,9,19,19,8	162	10	10,4	104	0
MORN4_MOUSE	MORN repeat-containing protein 4	6jle	6,7,9,7,9,7,9,7,9,5,5,15	146	12	7,91666666666667	95	0
MOXC_BACSU	Putative monooxygenase MoxC	6ask/6asl	5,4,3,3,13,5,4,9,7,14,7,6,19,3,4,10,5,17,3,7,12,8,3,3,12,9,4,13,5,15,5	442	31	7,64516129032258	237	0
MPPJ_STRHY	Phenylpyruvate C(3)-methyltransferase	4kib/4kic/4kif/4kig/4m6x/4m6y/4m71/4m72/4m73/4m74	27,8,4,8,12,5,4,6,7,5,4,3,3,15,9,3,7,9,7,13,5,6,6,6,4,14,8,3,11,5,4,20	337	32	7,84375	251	0
MT2_RAT	Metallothionein-2	1mrt/2mrt/4mt2	3,3,3	61	3	3	9	0
MTCD_HELPO	Cadmium-metallothionein	6qk5/6qk6	3,5,3,3	66	4	3,5	14	0
MTCP1_HUMAN	Protein p13 MTCP-1	1a1x/1qtt/1qtu	7,4,8,6,4,6,4,10,8	107	9	6,33333333333333	57	0
MTK_ARATH	Methylthioribose kinase	2pyw	7,7,4,3,6,6,15,3,5,4,7,14,11,3,10,3,7,16,3,3,3,3,3,18,4,28,32,3,4,21,3,10	420	32	8,40625	269	0
MTN2_ARATH	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase	3bsf	5,11,5,7,7,13,11,3,11,6,6,7,9,6,10,10,20	254	17	8,64705882352941	147	0
MT_NEUCR	Metallothionein	1t2y	3	26	1	3	3	0
MYG_THUTH	Myoglobin	2nrm	6,4,15,4,3,19,13,17,24	147	9	11,6666666666667	105	0
NAA50_HUMAN	N-alpha-acetyltransferase 50	2ob0/2psw/3tfy/4x5k/6ppl/6pw9/6wf3/6wf5/6wfg/6wfk/6wfn/6wfo	5,11,7,3,6,13,11,3,3,16,7,8,6,5,7,3,3	169	17	6,88235294117647	117	1
NADB_ECOLI	L-aspartate oxidase	1knp/1knr	3,5,10,4,3,4,14,20,4,6,4,9,3,9,6,5,3,5,3,8,8,5,3,3,3,15,4,6,8,11,3,3,3,3,3,20,3,21,5,22,22	540	41	7,36585365853659	302	0
NAMA_BACSU	NADPH dehydrogenase	1z41/1z42/1z44/1z48	3,3,9,3,12,11,3,3,3,13,7,3,5,20,7,6,3,18,6,13,5,11,4,9,5,5,8,3	338	28	7,17857142857143	201	0
NB1_MYCTU	Peroxynitrite isomerase 1	2fr2/6r3w/6r3y	9,9,10,14,13,8,12,7,4,11,10,13	164	12	10	120	0
NDHJ_THEEB	NAD(P)H-quinone oxidoreductase subunit J	6l7o/6nbx/6nby	5,3,5,3,9,3,3,5,3,8,3,3,10,4,3,3,3	168	17	4,47058823529412	76	0
NDLMS_EUBBA	Nicotinate dehydrogenase large molybdopterin subunit	3hrd	5,3,7,11,4,5,3,3,9,10,6,5,11,6,10,6,5,11,3,5,11,4,7,9,15,11,9,3,18,8,16	425	31	7,70967741935484	239	0
NDMA_PSEPU	Methylxanthine N1-demethylase NdmA	6icn/6ico	8,7,7,5,8,8,3,4,3,5,4,7,6,4,5,8,3,4,3,7,8,8,12,11,21,4,3,19,9	351	29	7,03448275862069	204	1
NDMMS_EUBBA	Nicotinate dehydrogenase medium molybdopterin subunit	3hrd	13,7,5,3,13,3,7,25,3,3,4,10,7,13,14,20,8,3,13,11	330	20	9,25	185	0
NEMR_ECOLI	HTH-type transcriptional repressor NemR	4yze	17,8,7,26,3,14,6,5,27,22,13	199	11	13,4545454545455	148	1
NFSA_ECOLI	Oxygen-insensitive NADPH nitroreductase	1f5v	7,12,3,5,10,4,10,6,24,5,6,7,10,4,5,16,9,7	240	18	8,33333333333333	150	0
NFSB_SALTY	Oxygen-insensitive NAD(P)H nitroreductase	3hzn	7,13,3,6,8,3,6,6,12,13,19,22,7,4,10,4,4,4	217	18	8,38888888888889	151	0
NSF1C_RAT	NSFL1 cofactor p47	1i42/1jru/1s3s/1v92/1vaz	12,10,9,7,3,3,10,4,3,6,12,5,5,3,11,3,5,4,6	370	19	6,36842105263158	121	2
